TIME,MODE,SPEED,TEMPERATURE,HUMIDITY,PREDICTED VALUE,REAL VALUE
21:28:52,LCD,0.5,33,82,4252,4252
21:28:52,LCD,0.5,33,82,1425,1425
21:28:53,LCD,0.5,33,82,3403,3403
21:28:54,LCD,0.5,33,82,2886,2886
21:28:54,LCD,0.5,33,82,2667,2667
21:28:55,LCD,0.5,33,82,9481,9481
21:28:55,LCD,0.5,33,82,1147,1147
21:28:56,LCD,0.5,33,82,3137,3137
21:28:56,LCD,0.5,33,82,7760,7760
21:28:57,LCD,0.5,33,82,5616,5616
21:28:58,LCD,0.5,33,82,4543,4543
21:28:58,LCD,0.5,33,82,6415,6415
21:28:59,LCD,0.5,33,82,9582,9582
21:28:59,LCD,0.5,33,82,6542,6542
21:29:00,LCD,0.5,33,82,7469,7469
21:29:00,LCD,0.5,33,82,8223,8223
21:29:01,LCD,0.5,33,82,1395,1395
21:29:01,LCD,0.5,33,82,1992,1992
21:29:02,LCD,0.5,33,82,4421,4421
21:29:03,LCD,0.5,33,82,4736,4736
21:29:03,LCD,0.5,33,82,8205,8205
21:29:04,LCD,0.5,33,82,3,4043
21:29:04,LCD,0.5,33,82,8782,8782
21:29:05,LCD,0.5,33,82,2928,2928
21:29:06,LCD,0.5,33,82,2052,2852
21:29:06,LCD,0.5,33,82,3052,3052
21:29:07,LCD,0.5,33,82,1739,1739
21:29:07,LCD,0.5,33,82,414,414
21:29:08,LCD,0.5,33,82,3070,3070
21:29:08,LCD,0.5,33,82,4991,4991
21:29:09,LCD,0.5,33,82,5703,5703
21:29:09,LCD,0.5,33,82,1861,1861
21:29:10,LCD,0.5,33,82,5701,5701
21:29:11,LCD,0.5,33,82,4893,4893
21:29:11,LCD,0.5,33,82,2556,2556
21:29:12,LCD,0.5,33,82,2820,2820
21:29:12,LCD,0.5,33,82,2996,2996
21:29:13,LCD,0.5,33,82,5446,5446
21:29:13,LCD,0.5,33,82,2935,2935
21:29:14,LCD,0.5,33,82,1152,1152
21:29:15,LCD,0.5,33,82,9517,9577
21:29:15,LCD,0.5,33,82,7696,7696
21:29:16,LCD,0.5,33,82,9498,9498
21:29:16,LCD,0.5,33,82,1114,1114
21:29:17,LCD,0.5,33,82,2021,2021
21:29:17,LCD,0.5,33,82,6298,6298
